block_length,ci_low,ci_high,circular_shift_p,asset,model,seed,fold_id
20,0.5,0.5,1.0,XLF,historical_mean,11,monthly_expanding_01
25,,,,XLF,historical_mean,11,monthly_expanding_01
40,,,,XLF,historical_mean,11,monthly_expanding_01
20,0.4772727272727273,0.5833333333333333,1.0,XLF,random_walk,11,monthly_expanding_01
25,,,,XLF,random_walk,11,monthly_expanding_01
40,,,,XLF,random_walk,11,monthly_expanding_01
20,0.5,0.5,1.0,XLF,buy_hold,11,monthly_expanding_01
25,,,,XLF,buy_hold,11,monthly_expanding_01
40,,,,XLF,buy_hold,11,monthly_expanding_01
20,0.3888888888888889,0.4,1.0,XLF,momentum,11,monthly_expanding_01
25,,,,XLF,momentum,11,monthly_expanding_01
40,,,,XLF,momentum,11,monthly_expanding_01
20,0.4,0.5,1.0,XLF,moving_average,11,monthly_expanding_01
25,,,,XLF,moving_average,11,monthly_expanding_01
40,,,,XLF,moving_average,11,monthly_expanding_01
20,0.5,0.5,1.0,XLF,logistic_regression,11,monthly_expanding_01
25,,,,XLF,logistic_regression,11,monthly_expanding_01
40,,,,XLF,logistic_regression,11,monthly_expanding_01
20,0.5,0.5,1.0,XLF,LightGBM,11,monthly_expanding_01
25,,,,XLF,LightGBM,11,monthly_expanding_01
40,,,,XLF,LightGBM,11,monthly_expanding_01
20,0.5,0.5,1.0,XLF,XGBoost,11,monthly_expanding_01
25,,,,XLF,XGBoost,11,monthly_expanding_01
40,,,,XLF,XGBoost,11,monthly_expanding_01
20,0.5,0.5,1.0,XLF,CatBoost,11,monthly_expanding_01
25,,,,XLF,CatBoost,11,monthly_expanding_01
40,,,,XLF,CatBoost,11,monthly_expanding_01
20,0.4772727272727273,0.5416666666666666,1.0,XLF,random,17,monthly_expanding_01
25,,,,XLF,random,17,monthly_expanding_01
40,,,,XLF,random,17,monthly_expanding_01
20,0.5,0.5,1.0,XLF,historical_mean,17,monthly_expanding_01
25,,,,XLF,historical_mean,17,monthly_expanding_01
40,,,,XLF,historical_mean,17,monthly_expanding_01
20,0.4772727272727273,0.5833333333333333,1.0,XLF,random_walk,17,monthly_expanding_01
25,,,,XLF,random_walk,17,monthly_expanding_01
40,,,,XLF,random_walk,17,monthly_expanding_01
20,0.5,0.5,1.0,XLF,buy_hold,17,monthly_expanding_01
25,,,,XLF,buy_hold,17,monthly_expanding_01
40,,,,XLF,buy_hold,17,monthly_expanding_01
20,0.3888888888888889,0.4,1.0,XLF,momentum,17,monthly_expanding_01
25,,,,XLF,momentum,17,monthly_expanding_01
40,,,,XLF,momentum,17,monthly_expanding_01
20,0.4,0.5,1.0,XLF,moving_average,17,monthly_expanding_01
25,,,,XLF,moving_average,17,monthly_expanding_01
40,,,,XLF,moving_average,17,monthly_expanding_01
20,0.5,0.5,1.0,XLF,logistic_regression,17,monthly_expanding_01
25,,,,XLF,logistic_regression,17,monthly_expanding_01
40,,,,XLF,logistic_regression,17,monthly_expanding_01
20,0.5,0.5,1.0,XLF,LightGBM,17,monthly_expanding_01
25,,,,XLF,LightGBM,17,monthly_expanding_01
40,,,,XLF,LightGBM,17,monthly_expanding_01
20,0.5,0.5,1.0,XLF,XGBoost,17,monthly_expanding_01
25,,,,XLF,XGBoost,17,monthly_expanding_01
40,,,,XLF,XGBoost,17,monthly_expanding_01
20,0.5,0.5,1.0,XLF,CatBoost,17,monthly_expanding_01
25,,,,XLF,CatBoost,17,monthly_expanding_01
40,,,,XLF,CatBoost,17,monthly_expanding_01
20,0.38181818181818183,0.38888888888888884,1.0,XLF,random,23,monthly_expanding_01
25,,,,XLF,random,23,monthly_expanding_01
40,,,,XLF,random,23,monthly_expanding_01
20,0.5,0.5,1.0,XLF,historical_mean,23,monthly_expanding_01
25,,,,XLF,historical_mean,23,monthly_expanding_01
40,,,,XLF,historical_mean,23,monthly_expanding_01
20,0.4772727272727273,0.5833333333333333,1.0,XLF,random_walk,23,monthly_expanding_01
25,,,,XLF,random_walk,23,monthly_expanding_01
40,,,,XLF,random_walk,23,monthly_expanding_01
20,0.5,0.5,1.0,XLF,buy_hold,23,monthly_expanding_01
25,,,,XLF,buy_hold,23,monthly_expanding_01
40,,,,XLF,buy_hold,23,monthly_expanding_01
20,0.3888888888888889,0.4,1.0,XLF,momentum,23,monthly_expanding_01
25,,,,XLF,momentum,23,monthly_expanding_01
40,,,,XLF,momentum,23,monthly_expanding_01
20,0.4,0.5,1.0,XLF,moving_average,23,monthly_expanding_01
25,,,,XLF,moving_average,23,monthly_expanding_01
40,,,,XLF,moving_average,23,monthly_expanding_01
20,0.5,0.5,1.0,XLF,logistic_regression,23,monthly_expanding_01
25,,,,XLF,logistic_regression,23,monthly_expanding_01
40,,,,XLF,logistic_regression,23,monthly_expanding_01
20,0.5,0.5,1.0,XLF,LightGBM,23,monthly_expanding_01
25,,,,XLF,LightGBM,23,monthly_expanding_01
40,,,,XLF,LightGBM,23,monthly_expanding_01
20,0.5,0.5,1.0,XLF,XGBoost,23,monthly_expanding_01
25,,,,XLF,XGBoost,23,monthly_expanding_01
40,,,,XLF,XGBoost,23,monthly_expanding_01
20,0.5,0.5,1.0,XLF,CatBoost,23,monthly_expanding_01
25,,,,XLF,CatBoost,23,monthly_expanding_01
40,,,,XLF,CatBoost,23,monthly_expanding_01
20,0.42272727272727273,0.5138888888888888,1.0,XLF,random,42,monthly_expanding_01
25,,,,XLF,random,42,monthly_expanding_01
40,,,,XLF,random,42,monthly_expanding_01
20,0.5,0.5,1.0,XLF,historical_mean,42,monthly_expanding_01
25,,,,XLF,historical_mean,42,monthly_expanding_01
40,,,,XLF,historical_mean,42,monthly_expanding_01
20,0.4772727272727273,0.5833333333333333,1.0,XLF,random_walk,42,monthly_expanding_01
25,,,,XLF,random_walk,42,monthly_expanding_01
40,,,,XLF,random_walk,42,monthly_expanding_01
20,0.5,0.5,1.0,XLF,buy_hold,42,monthly_expanding_01
25,,,,XLF,buy_hold,42,monthly_expanding_01
40,,,,XLF,buy_hold,42,monthly_expanding_01
20,0.3888888888888889,0.4,1.0,XLF,momentum,42,monthly_expanding_01
25,,,,XLF,momentum,42,monthly_expanding_01
40,,,,XLF,momentum,42,monthly_expanding_01
20,0.4,0.5,1.0,XLF,moving_average,42,monthly_expanding_01
25,,,,XLF,moving_average,42,monthly_expanding_01
40,,,,XLF,moving_average,42,monthly_expanding_01
20,0.5,0.5,1.0,XLF,logistic_regression,42,monthly_expanding_01
25,,,,XLF,logistic_regression,42,monthly_expanding_01
40,,,,XLF,logistic_regression,42,monthly_expanding_01
20,0.5,0.5,1.0,XLF,LightGBM,42,monthly_expanding_01
25,,,,XLF,LightGBM,42,monthly_expanding_01
40,,,,XLF,LightGBM,42,monthly_expanding_01
20,0.5,0.5,1.0,XLF,XGBoost,42,monthly_expanding_01
25,,,,XLF,XGBoost,42,monthly_expanding_01
40,,,,XLF,XGBoost,42,monthly_expanding_01
20,0.041666666666666664,0.045454545454545456,1.0,XLF,CatBoost,42,monthly_expanding_01
25,,,,XLF,CatBoost,42,monthly_expanding_01
40,,,,XLF,CatBoost,42,monthly_expanding_01
20,0.20588235294117646,0.21875,1.0,XLF,random,11,monthly_expanding_02
25,,,,XLF,random,11,monthly_expanding_02
40,,,,XLF,random,11,monthly_expanding_02
20,0.5,0.5,1.0,XLF,historical_mean,11,monthly_expanding_02
25,,,,XLF,historical_mean,11,monthly_expanding_02
40,,,,XLF,historical_mean,11,monthly_expanding_02
20,0.44375,0.47794117647058826,1.0,XLF,random_walk,11,monthly_expanding_02
25,,,,XLF,random_walk,11,monthly_expanding_02
40,,,,XLF,random_walk,11,monthly_expanding_02
20,0.5,0.5,1.0,XLF,buy_hold,11,monthly_expanding_02
25,,,,XLF,buy_hold,11,monthly_expanding_02
40,,,,XLF,buy_hold,11,monthly_expanding_02
20,0.23529411764705882,0.25,1.0,XLF,momentum,11,monthly_expanding_02
25,,,,XLF,momentum,11,monthly_expanding_02
40,,,,XLF,momentum,11,monthly_expanding_02
20,0.3,0.375,1.0,XLF,moving_average,11,monthly_expanding_02
25,,,,XLF,moving_average,11,monthly_expanding_02
40,,,,XLF,moving_average,11,monthly_expanding_02
20,0.5,0.5,1.0,XLF,logistic_regression,11,monthly_expanding_02
25,,,,XLF,logistic_regression,11,monthly_expanding_02
40,,,,XLF,logistic_regression,11,monthly_expanding_02
20,0.5,0.5,1.0,XLF,LightGBM,11,monthly_expanding_02
25,,,,XLF,LightGBM,11,monthly_expanding_02
40,,,,XLF,LightGBM,11,monthly_expanding_02
20,0.5,0.5,1.0,XLF,XGBoost,11,monthly_expanding_02
25,,,,XLF,XGBoost,11,monthly_expanding_02
40,,,,XLF,XGBoost,11,monthly_expanding_02
20,0.5,0.5,1.0,XLF,CatBoost,11,monthly_expanding_02
25,,,,XLF,CatBoost,11,monthly_expanding_02
40,,,,XLF,CatBoost,11,monthly_expanding_02
20,0.6102941176470589,0.65,0.000999000999000999,XLF,random,17,monthly_expanding_02
25,,,,XLF,random,17,monthly_expanding_02
40,,,,XLF,random,17,monthly_expanding_02
20,0.5,0.5,1.0,XLF,historical_mean,17,monthly_expanding_02
25,,,,XLF,historical_mean,17,monthly_expanding_02
40,,,,XLF,historical_mean,17,monthly_expanding_02
20,0.44375,0.47794117647058826,1.0,XLF,random_walk,17,monthly_expanding_02
25,,,,XLF,random_walk,17,monthly_expanding_02
40,,,,XLF,random_walk,17,monthly_expanding_02
20,0.5,0.5,1.0,XLF,buy_hold,17,monthly_expanding_02
25,,,,XLF,buy_hold,17,monthly_expanding_02
40,,,,XLF,buy_hold,17,monthly_expanding_02
20,0.23529411764705882,0.25,1.0,XLF,momentum,17,monthly_expanding_02
25,,,,XLF,momentum,17,monthly_expanding_02
40,,,,XLF,momentum,17,monthly_expanding_02
20,0.3,0.375,1.0,XLF,moving_average,17,monthly_expanding_02
25,,,,XLF,moving_average,17,monthly_expanding_02
40,,,,XLF,moving_average,17,monthly_expanding_02
20,0.5,0.5,1.0,XLF,logistic_regression,17,monthly_expanding_02
25,,,,XLF,logistic_regression,17,monthly_expanding_02
40,,,,XLF,logistic_regression,17,monthly_expanding_02
20,0.5,0.5,1.0,XLF,LightGBM,17,monthly_expanding_02
25,,,,XLF,LightGBM,17,monthly_expanding_02
40,,,,XLF,LightGBM,17,monthly_expanding_02
20,0.5,0.5,1.0,XLF,XGBoost,17,monthly_expanding_02
25,,,,XLF,XGBoost,17,monthly_expanding_02
40,,,,XLF,XGBoost,17,monthly_expanding_02
20,0.75,0.7647058823529411,0.000999000999000999,XLF,CatBoost,17,monthly_expanding_02
25,,,,XLF,CatBoost,17,monthly_expanding_02
40,,,,XLF,CatBoost,17,monthly_expanding_02
20,0.33088235294117646,0.3875,0.000999000999000999,XLF,random,23,monthly_expanding_02
25,,,,XLF,random,23,monthly_expanding_02
40,,,,XLF,random,23,monthly_expanding_02
20,0.5,0.5,1.0,XLF,historical_mean,23,monthly_expanding_02
25,,,,XLF,historical_mean,23,monthly_expanding_02
40,,,,XLF,historical_mean,23,monthly_expanding_02
20,0.44375,0.47794117647058826,1.0,XLF,random_walk,23,monthly_expanding_02
25,,,,XLF,random_walk,23,monthly_expanding_02
40,,,,XLF,random_walk,23,monthly_expanding_02
20,0.5,0.5,1.0,XLF,buy_hold,23,monthly_expanding_02
25,,,,XLF,buy_hold,23,monthly_expanding_02
40,,,,XLF,buy_hold,23,monthly_expanding_02
20,0.23529411764705882,0.25,1.0,XLF,momentum,23,monthly_expanding_02
25,,,,XLF,momentum,23,monthly_expanding_02
40,,,,XLF,momentum,23,monthly_expanding_02
20,0.3,0.375,1.0,XLF,moving_average,23,monthly_expanding_02
25,,,,XLF,moving_average,23,monthly_expanding_02
40,,,,XLF,moving_average,23,monthly_expanding_02
20,0.5,0.5,1.0,XLF,logistic_regression,23,monthly_expanding_02
25,,,,XLF,logistic_regression,23,monthly_expanding_02
40,,,,XLF,logistic_regression,23,monthly_expanding_02
20,0.5,0.5,1.0,XLF,LightGBM,23,monthly_expanding_02
25,,,,XLF,LightGBM,23,monthly_expanding_02
40,,,,XLF,LightGBM,23,monthly_expanding_02
20,0.5,0.5,1.0,XLF,XGBoost,23,monthly_expanding_02
25,,,,XLF,XGBoost,23,monthly_expanding_02
40,,,,XLF,XGBoost,23,monthly_expanding_02
20,0.84375,0.8529411764705883,0.000999000999000999,XLF,CatBoost,23,monthly_expanding_02
25,,,,XLF,CatBoost,23,monthly_expanding_02
40,,,,XLF,CatBoost,23,monthly_expanding_02
20,0.48125,0.5735294117647058,0.000999000999000999,XLF,random,42,monthly_expanding_02
25,,,,XLF,random,42,monthly_expanding_02
40,,,,XLF,random,42,monthly_expanding_02
20,0.5,0.5,1.0,XLF,historical_mean,42,monthly_expanding_02
25,,,,XLF,historical_mean,42,monthly_expanding_02
40,,,,XLF,historical_mean,42,monthly_expanding_02
20,0.44375,0.47794117647058826,1.0,XLF,random_walk,42,monthly_expanding_02
25,,,,XLF,random_walk,42,monthly_expanding_02
40,,,,XLF,random_walk,42,monthly_expanding_02
20,0.5,0.5,1.0,XLF,buy_hold,42,monthly_expanding_02
25,,,,XLF,buy_hold,42,monthly_expanding_02
40,,,,XLF,buy_hold,42,monthly_expanding_02
20,0.23529411764705882,0.25,1.0,XLF,momentum,42,monthly_expanding_02
25,,,,XLF,momentum,42,monthly_expanding_02
40,,,,XLF,momentum,42,monthly_expanding_02
20,0.3,0.375,1.0,XLF,moving_average,42,monthly_expanding_02
25,,,,XLF,moving_average,42,monthly_expanding_02
40,,,,XLF,moving_average,42,monthly_expanding_02
20,0.5,0.5,1.0,XLF,logistic_regression,42,monthly_expanding_02
25,,,,XLF,logistic_regression,42,monthly_expanding_02
40,,,,XLF,logistic_regression,42,monthly_expanding_02
20,0.5,0.5,1.0,XLF,LightGBM,42,monthly_expanding_02
25,,,,XLF,LightGBM,42,monthly_expanding_02
40,,,,XLF,LightGBM,42,monthly_expanding_02
20,0.5,0.5,1.0,XLF,XGBoost,42,monthly_expanding_02
25,,,,XLF,XGBoost,42,monthly_expanding_02
40,,,,XLF,XGBoost,42,monthly_expanding_02
20,0.96875,0.9705882352941176,0.000999000999000999,XLF,CatBoost,42,monthly_expanding_02
25,,,,XLF,CatBoost,42,monthly_expanding_02
40,,,,XLF,CatBoost,42,monthly_expanding_02
20,0.7181818181818183,0.7222222222222222,1.0,XLE,random,11,monthly_expanding_01
25,,,,XLE,random,11,monthly_expanding_01
40,,,,XLE,random,11,monthly_expanding_01
20,0.5,0.5,1.0,XLE,historical_mean,11,monthly_expanding_01
25,,,,XLE,historical_mean,11,monthly_expanding_01
40,,,,XLE,historical_mean,11,monthly_expanding_01
20,0.38888888888888884,0.4772727272727273,1.0,XLE,random_walk,11,monthly_expanding_01
25,,,,XLE,random_walk,11,monthly_expanding_01
40,,,,XLE,random_walk,11,monthly_expanding_01
20,0.5,0.5,1.0,XLE,buy_hold,11,monthly_expanding_01
25,,,,XLE,buy_hold,11,monthly_expanding_01
40,,,,XLE,buy_hold,11,monthly_expanding_01
20,0.041666666666666664,0.045454545454545456,1.0,XLE,momentum,11,monthly_expanding_01
25,,,,XLE,momentum,11,monthly_expanding_01
40,,,,XLE,momentum,11,monthly_expanding_01
20,0.46818181818181814,0.5,0.000999000999000999,XLE,moving_average,11,monthly_expanding_01
25,,,,XLE,moving_average,11,monthly_expanding_01
40,,,,XLE,moving_average,11,monthly_expanding_01
20,0.5694444444444444,0.6045454545454545,1.0,XLE,logistic_regression,11,monthly_expanding_01
25,,,,XLE,logistic_regression,11,monthly_expanding_01
40,,,,XLE,logistic_regression,11,monthly_expanding_01
20,0.9090909090909092,0.9166666666666667,0.000999000999000999,XLE,LightGBM,11,monthly_expanding_01
25,,,,XLE,LightGBM,11,monthly_expanding_01
40,,,,XLE,LightGBM,11,monthly_expanding_01
20,0.5,0.5,1.0,XLE,XGBoost,11,monthly_expanding_01
25,,,,XLE,XGBoost,11,monthly_expanding_01
40,,,,XLE,XGBoost,11,monthly_expanding_01
20,0.9090909090909092,0.9166666666666667,0.000999000999000999,XLE,CatBoost,11,monthly_expanding_01
25,,,,XLE,CatBoost,11,monthly_expanding_01
40,,,,XLE,CatBoost,11,monthly_expanding_01
20,0.4722222222222222,0.5181818181818182,1.0,XLE,random,17,monthly_expanding_01
25,,,,XLE,random,17,monthly_expanding_01
40,,,,XLE,random,17,monthly_expanding_01
20,0.5,0.5,1.0,XLE,historical_mean,17,monthly_expanding_01
25,,,,XLE,historical_mean,17,monthly_expanding_01
40,,,,XLE,historical_mean,17,monthly_expanding_01
20,0.38888888888888884,0.4772727272727273,1.0,XLE,random_walk,17,monthly_expanding_01
25,,,,XLE,random_walk,17,monthly_expanding_01
40,,,,XLE,random_walk,17,monthly_expanding_01
20,0.5,0.5,1.0,XLE,buy_hold,17,monthly_expanding_01
25,,,,XLE,buy_hold,17,monthly_expanding_01
40,,,,XLE,buy_hold,17,monthly_expanding_01
20,0.041666666666666664,0.045454545454545456,1.0,XLE,momentum,17,monthly_expanding_01
25,,,,XLE,momentum,17,monthly_expanding_01
40,,,,XLE,momentum,17,monthly_expanding_01
20,0.46818181818181814,0.5,0.000999000999000999,XLE,moving_average,17,monthly_expanding_01
25,,,,XLE,moving_average,17,monthly_expanding_01
40,,,,XLE,moving_average,17,monthly_expanding_01
20,0.5694444444444444,0.6045454545454545,1.0,XLE,logistic_regression,17,monthly_expanding_01
25,,,,XLE,logistic_regression,17,monthly_expanding_01
40,,,,XLE,logistic_regression,17,monthly_expanding_01
20,0.9090909090909092,0.9166666666666667,0.000999000999000999,XLE,LightGBM,17,monthly_expanding_01
25,,,,XLE,LightGBM,17,monthly_expanding_01
40,,,,XLE,LightGBM,17,monthly_expanding_01
20,0.5,0.5,1.0,XLE,XGBoost,17,monthly_expanding_01
25,,,,XLE,XGBoost,17,monthly_expanding_01
40,,,,XLE,XGBoost,17,monthly_expanding_01
20,0.9090909090909092,0.9166666666666667,0.000999000999000999,XLE,CatBoost,17,monthly_expanding_01
25,,,,XLE,CatBoost,17,monthly_expanding_01
40,,,,XLE,CatBoost,17,monthly_expanding_01
20,0.4722222222222222,0.4727272727272727,1.0,XLE,random,23,monthly_expanding_01
25,,,,XLE,random,23,monthly_expanding_01
40,,,,XLE,random,23,monthly_expanding_01
20,0.5,0.5,1.0,XLE,historical_mean,23,monthly_expanding_01
25,,,,XLE,historical_mean,23,monthly_expanding_01
40,,,,XLE,historical_mean,23,monthly_expanding_01
20,0.38888888888888884,0.4772727272727273,1.0,XLE,random_walk,23,monthly_expanding_01
25,,,,XLE,random_walk,23,monthly_expanding_01
40,,,,XLE,random_walk,23,monthly_expanding_01
20,0.5,0.5,1.0,XLE,buy_hold,23,monthly_expanding_01
25,,,,XLE,buy_hold,23,monthly_expanding_01
40,,,,XLE,buy_hold,23,monthly_expanding_01
20,0.041666666666666664,0.045454545454545456,1.0,XLE,momentum,23,monthly_expanding_01
25,,,,XLE,momentum,23,monthly_expanding_01
40,,,,XLE,momentum,23,monthly_expanding_01
20,0.46818181818181814,0.5,0.000999000999000999,XLE,moving_average,23,monthly_expanding_01
25,,,,XLE,moving_average,23,monthly_expanding_01
40,,,,XLE,moving_average,23,monthly_expanding_01
20,0.5694444444444444,0.6045454545454545,1.0,XLE,logistic_regression,23,monthly_expanding_01
25,,,,XLE,logistic_regression,23,monthly_expanding_01
40,,,,XLE,logistic_regression,23,monthly_expanding_01
20,0.9090909090909092,0.9166666666666667,0.000999000999000999,XLE,LightGBM,23,monthly_expanding_01
25,,,,XLE,LightGBM,23,monthly_expanding_01
40,,,,XLE,LightGBM,23,monthly_expanding_01
20,0.9090909090909092,0.9166666666666667,0.000999000999000999,XLE,XGBoost,23,monthly_expanding_01
25,,,,XLE,XGBoost,23,monthly_expanding_01
40,,,,XLE,XGBoost,23,monthly_expanding_01
20,0.9090909090909092,0.9166666666666667,0.000999000999000999,XLE,CatBoost,23,monthly_expanding_01
25,,,,XLE,CatBoost,23,monthly_expanding_01
40,,,,XLE,CatBoost,23,monthly_expanding_01
20,0.4444444444444444,0.5272727272727272,1.0,XLE,random,42,monthly_expanding_01
25,,,,XLE,random,42,monthly_expanding_01
40,,,,XLE,random,42,monthly_expanding_01
20,0.5,0.5,1.0,XLE,historical_mean,42,monthly_expanding_01
25,,,,XLE,historical_mean,42,monthly_expanding_01
40,,,,XLE,historical_mean,42,monthly_expanding_01
20,0.38888888888888884,0.4772727272727273,1.0,XLE,random_walk,42,monthly_expanding_01
25,,,,XLE,random_walk,42,monthly_expanding_01
40,,,,XLE,random_walk,42,monthly_expanding_01
20,0.5,0.5,1.0,XLE,buy_hold,42,monthly_expanding_01
25,,,,XLE,buy_hold,42,monthly_expanding_01
40,,,,XLE,buy_hold,42,monthly_expanding_01
20,0.041666666666666664,0.045454545454545456,1.0,XLE,momentum,42,monthly_expanding_01
25,,,,XLE,momentum,42,monthly_expanding_01
40,,,,XLE,momentum,42,monthly_expanding_01
20,0.46818181818181814,0.5,0.000999000999000999,XLE,moving_average,42,monthly_expanding_01
25,,,,XLE,moving_average,42,monthly_expanding_01
40,,,,XLE,moving_average,42,monthly_expanding_01
20,0.5694444444444444,0.6045454545454545,1.0,XLE,logistic_regression,42,monthly_expanding_01
25,,,,XLE,logistic_regression,42,monthly_expanding_01
40,,,,XLE,logistic_regression,42,monthly_expanding_01
20,0.9090909090909092,0.9166666666666667,0.000999000999000999,XLE,LightGBM,42,monthly_expanding_01
25,,,,XLE,LightGBM,42,monthly_expanding_01
40,,,,XLE,LightGBM,42,monthly_expanding_01
20,0.9090909090909092,0.9166666666666667,0.000999000999000999,XLE,XGBoost,42,monthly_expanding_01
25,,,,XLE,XGBoost,42,monthly_expanding_01
40,,,,XLE,XGBoost,42,monthly_expanding_01
20,0.9090909090909092,0.9166666666666667,0.000999000999000999,XLE,CatBoost,42,monthly_expanding_01
25,,,,XLE,CatBoost,42,monthly_expanding_01
40,,,,XLE,CatBoost,42,monthly_expanding_01
20,0.5147058823529411,0.5441176470588236,1.0,XLE,random,11,monthly_expanding_02
25,,,,XLE,random,11,monthly_expanding_02
40,,,,XLE,random,11,monthly_expanding_02
20,0.5,0.5,1.0,XLE,historical_mean,11,monthly_expanding_02
25,,,,XLE,historical_mean,11,monthly_expanding_02
40,,,,XLE,historical_mean,11,monthly_expanding_02
20,0.5441176470588236,0.5735294117647058,1.0,XLE,random_walk,11,monthly_expanding_02
25,,,,XLE,random_walk,11,monthly_expanding_02
40,,,,XLE,random_walk,11,monthly_expanding_02
20,0.5,0.5,1.0,XLE,buy_hold,11,monthly_expanding_02
25,,,,XLE,buy_hold,11,monthly_expanding_02
40,,,,XLE,buy_hold,11,monthly_expanding_02
20,0.7941176470588236,0.8235294117647058,1.0,XLE,momentum,11,monthly_expanding_02
25,,,,XLE,momentum,11,monthly_expanding_02
40,,,,XLE,momentum,11,monthly_expanding_02
20,0.5,0.5,1.0,XLE,moving_average,11,monthly_expanding_02
25,,,,XLE,moving_average,11,monthly_expanding_02
40,,,,XLE,moving_average,11,monthly_expanding_02
20,0.5,0.5,1.0,XLE,logistic_regression,11,monthly_expanding_02
25,,,,XLE,logistic_regression,11,monthly_expanding_02
40,,,,XLE,logistic_regression,11,monthly_expanding_02
20,0.5,0.5,1.0,XLE,LightGBM,11,monthly_expanding_02
25,,,,XLE,LightGBM,11,monthly_expanding_02
40,,,,XLE,LightGBM,11,monthly_expanding_02
20,0.5,0.5,1.0,XLE,XGBoost,11,monthly_expanding_02
25,,,,XLE,XGBoost,11,monthly_expanding_02
40,,,,XLE,XGBoost,11,monthly_expanding_02
20,0.5,0.5,1.0,XLE,CatBoost,11,monthly_expanding_02
25,,,,XLE,CatBoost,11,monthly_expanding_02
40,,,,XLE,CatBoost,11,monthly_expanding_02
20,0.5808823529411764,0.6397058823529411,1.0,XLE,random,17,monthly_expanding_02
25,,,,XLE,random,17,monthly_expanding_02
40,,,,XLE,random,17,monthly_expanding_02
20,0.5,0.5,1.0,XLE,historical_mean,17,monthly_expanding_02
25,,,,XLE,historical_mean,17,monthly_expanding_02
40,,,,XLE,historical_mean,17,monthly_expanding_02
20,0.5441176470588236,0.5735294117647058,1.0,XLE,random_walk,17,monthly_expanding_02
25,,,,XLE,random_walk,17,monthly_expanding_02
40,,,,XLE,random_walk,17,monthly_expanding_02
20,0.5,0.5,1.0,XLE,buy_hold,17,monthly_expanding_02
25,,,,XLE,buy_hold,17,monthly_expanding_02
40,,,,XLE,buy_hold,17,monthly_expanding_02
20,0.7941176470588236,0.8235294117647058,1.0,XLE,momentum,17,monthly_expanding_02
