cost_scenario,gross_return,net_return,sharpe,sortino,calmar,max_drawdown,turnover,total_cost,run_id,asset,asset_class,model,retraining_frequency,hyperparameter_variant,feature_ablation,break_even_cost_bps
realistic,0.7721440162492135,0.7717085294697303,3.4010732716623506,7.545561678472722,4.642888833746728,-0.1662130102837236,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,full,199.9969482421875
stress_15bps,0.7721440162492135,0.7713272588947191,3.397243980545844,7.46862519875828,4.623131975932632,-0.16684084791655074,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,full,199.9969482421875
stress_25bps,0.7721440162492135,0.7707822304851366,3.391761445640515,7.360906354063001,4.5951623290111945,-0.16773775882058917,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,full,199.9969482421875
diagnostic_0bps,-0.009798434348343599,-0.009798434348343599,0.04278880308299685,0.0835051221032909,-0.010694987509349196,-0.9161707145312828,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,quarterly_expanding,base,full,0.0
realistic,-0.009798434348343599,-0.009874423266859611,0.0423912810971635,0.08277248152868523,-0.010777929386131285,-0.916170714531283,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,quarterly_expanding,base,full,0.0
stress_15bps,-0.009798434348343599,-0.00994095904864567,0.042043403069335517,0.08213003143374596,-0.010850553167628273,-0.916170714531283,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,quarterly_expanding,base,full,0.0
stress_25bps,-0.009798434348343599,-0.010036083914584104,0.04154636224912808,0.0812100257649532,-0.010954381924026691,-0.916170714531283,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,quarterly_expanding,base,full,0.0
diagnostic_0bps,0.0786797770554617,0.0786797770554617,0.4239012382791657,1.2788517993090756,0.13326998836306103,-0.5903788093769331,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_rolling,base,full,199.9969482421875
realistic,0.0786797770554617,0.07788622309279614,0.42075102650822177,1.2643182613171104,0.13176913008662233,-0.5910809537984756,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_rolling,base,full,199.9969482421875
stress_15bps,0.0786797770554617,0.07719141107382299,0.41799440658636605,1.251532849787091,0.13045803665882244,-0.5916953301673255,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_rolling,base,full,199.9969482421875
stress_25bps,0.0786797770554617,0.07619808819277485,0.41405628263516814,1.233173985024953,0.1285885229627684,-0.5925730106942537,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_rolling,base,full,199.9969482421875
diagnostic_0bps,0.7721440162492135,0.7721440162492135,3.405440915173106,7.635068739914937,4.665650137203144,-0.16549548156049276,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,shallow_regularized,full,199.9969482421875
realistic,0.7721440162492135,0.7717085294697303,3.4010732716623506,7.545561678472722,4.642888833746728,-0.1662130102837236,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,shallow_regularized,full,199.9969482421875
stress_15bps,0.7721440162492135,0.7713272588947191,3.397243980545844,7.46862519875828,4.623131975932632,-0.16684084791655074,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,shallow_regularized,full,199.9969482421875
stress_25bps,0.7721440162492135,0.7707822304851366,3.391761445640515,7.360906354063001,4.5951623290111945,-0.16773775882058917,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,shallow_regularized,full,199.9969482421875
diagnostic_0bps,0.39997510801661385,0.39997510801661385,1.6246176188345878,4.379225255904561,1.5047824624623596,-0.26580261133699834,9.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
realistic,0.39997510801661385,0.39708135109794784,1.6132544601526078,4.328386776800197,1.4741074878917586,-0.26937068996633773,9.0,0.0072,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
stress_15bps,0.39997510801661385,0.3945506358177624,1.6032664980959688,4.2824219872332,1.447981126093577,-0.27248327254250704,9.0,0.013500000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
stress_25bps,0.39997510801661385,0.390937470313534,1.5889281701170295,4.214593841965511,1.411762437769615,-0.2769144863573222,9.0,0.0225,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
diagnostic_0bps,0.0786797770554617,0.0786797770554617,0.4239012382791657,1.2788517993090756,0.13326998836306103,-0.5903788093769331,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_momentum,199.9969482421875
realistic,0.0786797770554617,0.07788622309279614,0.42075102650822177,1.2643182613171104,0.13176913008662233,-0.5910809537984756,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_momentum,199.9969482421875
stress_15bps,0.0786797770554617,0.07719141107382299,0.41799440658636605,1.251532849787091,0.13045803665882244,-0.5916953301673255,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_momentum,199.9969482421875
stress_25bps,0.0786797770554617,0.07619808819277485,0.41405628263516814,1.233173985024953,0.1285885229627684,-0.5925730106942537,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_momentum,199.9969482421875
diagnostic_0bps,0.1502774750825273,0.1502774750825273,0.6927328575329056,2.2171148505031275,0.2777278257655567,-0.5410962141380233,5.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_volatility,199.9969482421875
realistic,0.1502774750825273,0.14891819543731422,0.6874316693595884,2.189814737988501,0.2748162254124468,-0.5418828353886906,5.0,0.004,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_volatility,199.9969482421875
stress_15bps,0.1502774750825273,0.14772849350423578,0.682786552869366,2.1656797931063574,0.2722748882365575,-0.5425711289830244,5.0,0.007500000000000001,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_volatility,199.9969482421875
stress_25bps,0.1502774750825273,0.1460283799983837,0.6761406835026257,2.130854033299874,0.26865457902342255,-0.5435544055463587,5.0,0.0125,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_volatility,199.9969482421875
diagnostic_0bps,0.7721440162492135,0.7721440162492135,3.405440915173106,7.635068739914937,4.665650137203144,-0.16549548156049276,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_volume,199.9969482421875
realistic,0.7721440162492135,0.7717085294697303,3.4010732716623506,7.545561678472722,4.642888833746728,-0.1662130102837236,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_volume,199.9969482421875
stress_15bps,0.7721440162492135,0.7713272588947191,3.397243980545844,7.46862519875828,4.623131975932632,-0.16684084791655074,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_volume,199.9969482421875
stress_25bps,0.7721440162492135,0.7707822304851366,3.391761445640515,7.360906354063001,4.5951623290111945,-0.16773775882058917,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_volume,199.9969482421875
diagnostic_0bps,0.7721440162492135,0.7721440162492135,3.405440915173106,7.635068739914937,4.665650137203144,-0.16549548156049276,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_lagged_returns,199.9969482421875
realistic,0.7721440162492135,0.7717085294697303,3.4010732716623506,7.545561678472722,4.642888833746728,-0.1662130102837236,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_lagged_returns,199.9969482421875
stress_15bps,0.7721440162492135,0.7713272588947191,3.397243980545844,7.46862519875828,4.623131975932632,-0.16684084791655074,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_lagged_returns,199.9969482421875
stress_25bps,0.7721440162492135,0.7707822304851366,3.391761445640515,7.360906354063001,4.5951623290111945,-0.16773775882058917,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,remove_lagged_returns,199.9969482421875
diagnostic_0bps,0.7721440162492135,0.7721440162492135,3.405440915173106,7.635068739914937,4.665650137203144,-0.16549548156049276,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,noisy_full,199.9969482421875
realistic,0.7721440162492135,0.7717085294697303,3.4010732716623506,7.545561678472722,4.642888833746728,-0.1662130102837236,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,noisy_full,199.9969482421875
stress_15bps,0.7721440162492135,0.7713272588947191,3.397243980545844,7.46862519875828,4.623131975932632,-0.16684084791655074,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,noisy_full,199.9969482421875
stress_25bps,0.7721440162492135,0.7707822304851366,3.391761445640515,7.360906354063001,4.5951623290111945,-0.16773775882058917,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,SPY,etfs,CatBoost,monthly_expanding,base,noisy_full,199.9969482421875
diagnostic_0bps,0.3611386849869038,0.3611386849869038,5.372480552213477,0.0,0.0,0.0,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,weekly_expanding,base,full,199.9969482421875
realistic,0.3611386849869038,0.3598687699091707,5.360019167410544,0.0,0.0,0.0,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,weekly_expanding,base,full,199.9969482421875
stress_15bps,0.3611386849869038,0.3587577563231028,5.348112451583857,0.0,0.0,0.0,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,weekly_expanding,base,full,199.9969482421875
stress_25bps,0.3611386849869038,0.3571708566864753,5.329486533142148,0.0,0.0,0.0,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,weekly_expanding,base,full,199.9969482421875
diagnostic_0bps,1.2846517285491017,1.2846517285491017,4.005926807685331,8.161500308450895,10.041268295637538,-0.1279371978445415,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,full,199.9969482421875
realistic,1.2846517285491017,1.2840846575323805,4.001907890798409,8.043806802045575,9.977770204348111,-0.12869455111050787,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,full,199.9969482421875
stress_15bps,1.2846517285491017,1.2835881815079184,3.9983855701928115,7.9434327455642775,9.922817068117434,-0.1293572352182284,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,full,199.9969482421875
stress_25bps,1.2846517285491017,1.2828784615992181,3.993344460530753,7.804094741227935,9.84527859671884,-0.1303039268006866,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,full,199.9969482421875
diagnostic_0bps,0.03556588210462652,0.03556588210462652,0.2616308924043097,0.5256606213040667,0.03725981143599774,-0.9545373616750334,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,quarterly_expanding,base,full,199.9969482421875
realistic,0.03556588210462652,0.03548894222436294,0.2613341251767007,0.5250516242227337,0.037179207068528494,-0.9545373616750333,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,quarterly_expanding,base,full,199.9969482421875
stress_15bps,0.03556588210462652,0.03542157524911205,0.26107423554434606,0.5245187517765673,0.03710863154371857,-0.9545373616750334,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,quarterly_expanding,base,full,199.9969482421875
stress_25bps,0.03556588210462652,0.03532526442396278,0.2607026123282482,0.523757505424901,0.037007733633363064,-0.9545373616750334,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,quarterly_expanding,base,full,199.9969482421875
diagnostic_0bps,1.2846517285491017,1.2846517285491017,4.005926807685331,8.161500308450895,10.041268295637538,-0.1279371978445415,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_rolling,base,full,199.9969482421875
realistic,1.2846517285491017,1.2840846575323805,4.001907890798409,8.043806802045575,9.977770204348111,-0.12869455111050787,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_rolling,base,full,199.9969482421875
stress_15bps,1.2846517285491017,1.2835881815079184,3.9983855701928115,7.9434327455642775,9.922817068117434,-0.1293572352182284,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_rolling,base,full,199.9969482421875
stress_25bps,1.2846517285491017,1.2828784615992181,3.993344460530753,7.804094741227935,9.84527859671884,-0.1303039268006866,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_rolling,base,full,199.9969482421875
diagnostic_0bps,1.2846517285491017,1.2846517285491017,4.005926807685331,8.161500308450895,10.041268295637538,-0.1279371978445415,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,shallow_regularized,full,199.9969482421875
realistic,1.2846517285491017,1.2840846575323805,4.001907890798409,8.043806802045575,9.977770204348111,-0.12869455111050787,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,shallow_regularized,full,199.9969482421875
stress_15bps,1.2846517285491017,1.2835881815079184,3.9983855701928115,7.9434327455642775,9.922817068117434,-0.1293572352182284,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,shallow_regularized,full,199.9969482421875
stress_25bps,1.2846517285491017,1.2828784615992181,3.993344460530753,7.804094741227935,9.84527859671884,-0.1303039268006866,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,shallow_regularized,full,199.9969482421875
diagnostic_0bps,1.2846517285491017,1.2846517285491017,4.005926807685331,8.161500308450895,10.041268295637538,-0.1279371978445415,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,deeper_neighbor,full,199.9969482421875
realistic,1.2846517285491017,1.2840846575323805,4.001907890798409,8.043806802045575,9.977770204348111,-0.12869455111050787,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,deeper_neighbor,full,199.9969482421875
stress_15bps,1.2846517285491017,1.2835881815079184,3.9983855701928115,7.9434327455642775,9.922817068117434,-0.1293572352182284,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,deeper_neighbor,full,199.9969482421875
stress_25bps,1.2846517285491017,1.2828784615992181,3.993344460530753,7.804094741227935,9.84527859671884,-0.1303039268006866,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,deeper_neighbor,full,199.9969482421875
diagnostic_0bps,1.2846517285491017,1.2846517285491017,4.005926807685331,8.161500308450895,10.041268295637538,-0.1279371978445415,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
realistic,1.2846517285491017,1.2840846575323805,4.001907890798409,8.043806802045575,9.977770204348111,-0.12869455111050787,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
stress_15bps,1.2846517285491017,1.2835881815079184,3.9983855701928115,7.9434327455642775,9.922817068117434,-0.1293572352182284,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
stress_25bps,1.2846517285491017,1.2828784615992181,3.993344460530753,7.804094741227935,9.84527859671884,-0.1303039268006866,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
diagnostic_0bps,1.2846517285491017,1.2846517285491017,4.005926807685331,8.161500308450895,10.041268295637538,-0.1279371978445415,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
realistic,1.2846517285491017,1.2840846575323805,4.001907890798409,8.043806802045575,9.977770204348111,-0.12869455111050787,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
stress_15bps,1.2846517285491017,1.2835881815079184,3.9983855701928115,7.9434327455642775,9.922817068117434,-0.1293572352182284,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
stress_25bps,1.2846517285491017,1.2828784615992181,3.993344460530753,7.804094741227935,9.84527859671884,-0.1303039268006866,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
diagnostic_0bps,1.2846517285491017,1.2846517285491017,4.005926807685331,8.161500308450895,10.041268295637538,-0.1279371978445415,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
realistic,1.2846517285491017,1.2840846575323805,4.001907890798409,8.043806802045575,9.977770204348111,-0.12869455111050787,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
stress_15bps,1.2846517285491017,1.2835881815079184,3.9983855701928115,7.9434327455642775,9.922817068117434,-0.1293572352182284,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
stress_25bps,1.2846517285491017,1.2828784615992181,3.993344460530753,7.804094741227935,9.84527859671884,-0.1303039268006866,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
diagnostic_0bps,1.2846517285491017,1.2846517285491017,4.005926807685331,8.161500308450895,10.041268295637538,-0.1279371978445415,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_lagged_returns,199.9969482421875
realistic,1.2846517285491017,1.2840846575323805,4.001907890798409,8.043806802045575,9.977770204348111,-0.12869455111050787,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_lagged_returns,199.9969482421875
stress_15bps,1.2846517285491017,1.2835881815079184,3.9983855701928115,7.9434327455642775,9.922817068117434,-0.1293572352182284,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,monthly_expanding,base,remove_lagged_returns,199.9969482421875
